GREK 20123.  Summer Intensive Intermediate Ancient Greek. 
GREK 21216.  Greek Philosophy. 
GREK 21300.  Greek Tragedy. 
GREK 21700.  Lyric and Epinician Poetry. 
GREK 21800.  Greek Epic. 
GREK 21900.  Greek Oratory. 
GREK 22300.  Greek Tragedy: Hellenistic/Imperial Literature. 
GREK 22400.  Greek Comedy: Aristophanes. 
GREK 22515.  Greek Historians: Thucydides. 
GREK 23915.  The Greek Magical Papryi. 
GREK 24600.  Philo of Alexandria. 
GREK 24718.  Longinus' On the Sublime. 
GREK 25116.  Reading Greek Literature in the Papyri. 
GREK 26517.  Indo-European Linguistic Paleontology. 
GREK 29700.  Reading Course: Greek. 
LATN 10100.  Introduction to Classical Latin I. 
LATN 10200.  Introduction to Classical Latin II. 
LATN 10300.  Introduction to Classical Latin III. 
LATN 10123.  Summer Intensive Introductory Latin. 
LATN 11100.  Accelerated Introduction to Classical Latin I. 
LATN 11200.  Accelerated Introduction to Classical Latin II. 
LATN 20100.  Intermediate Latin I: Cicero. 
LATN 20200.  Intermediate Latin II: Aeneid. 
LATN 20300.  Intermediate Latin III: 
LATN 20123.  Summer Intensive Intermediate Latin. 
LATN 21100.  Roman Elegy. 
LATN 21200.  Roman Novel. 
LATN 21300.  Vergil. 
LATN 21500.  Roman Satire. 
LATN 21600.  Roman Oratory. 
LATN 21700.  Post-Virgilian Epic. 
LATN 21800.  Roman Historian. 
LATN 21900.  Roman Comedy. 
LATN 22100.  Lucretius. 
LATN 24615.  Augustine: Early Philosophical Works. 
LATN 26000.  Latin Paleography. 
"LATN 26118.  Cicero's ""De Oratore. "
LATN 27017.  Einhard. 
LATN 29700.  Reading Course. 
CHDV 20000.  Introduction to Human Development. 
CHDV 20100.  Human Development Research Designs in Social Sciences. 
CHDV 20305.  Inequality in Urban Spaces. 
CHDV 21000.  Cultural Psychology. 
CHDV 21401.  Introduction to African Civilization II. 
CHDV 22350.  Social Neuroscience. 
CHDV 23204.  Medical Anthropology. 
CHDV 23249.  Animal Behavior. 
CHDV 23900.  Introduction to Language Development. 
CHDV 26000.  Social Psychology. 
CHDV 26901.  Psychology for Citizens. 
CHDV 27802.  Seminar: Challenging Legends and Other Received Truths: A Socratic Practicum. 
CHDV 27860.  History of Evolutionary Behavioral Sciences. 
CHDV 28301.  Disability and Design. 
CHDV 29700.  Undergraduate Reading and Research. 
CHDV 29800.  BA Honors Seminar. 
CHDV 29900.  Honors Paper Preparation. 
CMLT 20109.  Comparative Methods in the Humanities. 
CMLT 23112.  Trans Performativity. 
"CMLT 23212.  Art, Ekphrasis, and Myth in Early Modern Spanish Theater. "
CMLT 24105.  Letters to Zion. 
CMLT 26210.  Oedipus in Zion: The Oedipal Figure in Modern Hebrew Literature. 
CMLT 26660.  The Rise of the Global New Right. 
CMLT 26912.  20th Century Russian & South East European Emigre Literature. 
CMLT 28110.  Queer Jewish Literature. 
CMLT 29023.  Returning the Gaze:  The West and the Rest. 
CRES 20701.  Introduction to African Civilization I. 
CRES 20802.  Introduction to African Civilization II. 
CRES 22706.  Slavery and Freedom in the Atlantic World. 
CRES 24813.  South African Fictions and Factions. 
CRES 20104.  Urban Structure and Process. 
CRES 22150.  Contemporary African American Politics. 
CRES 24601.  Martin and Malcolm: Life and Belief. 
CRES 25405.  Child Poverty and Chicago Schools. 
CRES 27502.  Africans in the Early Americas. 
CRES 10800.  Intro To East Asian Civilization I. 
CRES 10900.  Intro to East Asian Civilization II. 
CRES 11000.  Intro to East Asian Civilization III. 
"CRES 24255.  Everyday Maoism: Work, Daily Life, and Material Culture in Socialist China. "
CRES 24706.  Edo/Tokyo: Society and the City in Japan. 
"CRES 26913.  The Politics of Immigration: Race, Rights, and Activism. "
CRES 27900.  Asian Wars of the Twentieth Century. 
CRES 16101.  Introduction to Latin American Civilization I. 
CRES 16102.  Introduction to Latin American Civilization II. 
CRES 16103.  Introduction to Latin American Civilization III. 
CRES 21903.  Intro. a las lit. hispánicas: textos hispanoamericanos desde la colonia a la independencia. 
"CRES 27101.  Intro to Brazilian Culture:   Essay, Fiction, Cinema and Music. "
CRES 27303.  Topics in US-Mexico Borderlands History. 
CRES 27504.  Racism without Race. 
CRES 28000.  United States Latinos: Origins and Histories. 
"CRES 29000.  Latin American Religions, New and Old. "
"CRES 36500.  Hist of Mexico 1876, to Present. "
CRES 27501.  Urban Indians: Native Americans and the City. 
CRES 10200.  Introduction to World Music. 
CRES 20104.  Urban Structure and Process. 
CRES 20140.  Qualitative Field Methods. 
"CRES 20207.  Race, Ethnicity, and Human Development. "
CRES 21903.  Intro. a las lit. hispánicas: textos hispanoamericanos desde la colonia a la independencia. 
CRES 22706.  Slavery and Freedom in the Atlantic World. 
CRES 24001.  Colonizations I. 
CRES 24002.  Colonizations II. 
CRES 24003.  Colonizations III. 
"CRES 27302.  Gender, Sexuality, Indigenous Women in the Colonial Encounter. "
"CRES 27503.  Reading the Border: Gender, Texts, and Performance. "
CRES 27605.  United States Legal History. 
CRES 28011.  Religions of the African Diaspora. 
CRES 29302.  Human Rights II: History and Theory. 
CRES 29800.  BA Colloquium: Theory and Methods in Comparative Race and Ethnic Studies. 
CRES 29900.  Preparation for the BA Essay. 
BIOS 24231.  Methods in Computational Neuroscience. 
BIOS 24232.  Computational Approaches to Cognitive Neuroscience. 
BIOS 24408.  Modeling and Signal Analysis for Neuroscientists. 
BIOS 26210.  Mathematical Methods for Biological Sciences I. 
BIOS 26211.  Mathematical Methods for Biological Sciences II. 
CMSC 10100.  Introduction to Programming for the World Wide Web I. 
CMSC 10200.  Introduction to Programming for the World Wide Web II. 
CMSC 11000.  Multimed Prog: Interdisc Art-1. 
CMSC 11100.  Multimedia Programming as an Interdisciplinary Art II. 
CMSC 11710.  Networks. 
CMSC 11800.  Introduction to Data Science - I. 
CMSC 11900.  Introduction to Data Science II. 
CMSC 12100.  Computer Science with Applications I. 
CMSC 12200.  Computer Science with Applications II. 
CMSC 12300.  Computer Science with Applications III. 
CMSC 15100.  Intro To Computer Science-1. 
CMSC 15200.  Intro To Computer Science-2. 
CMSC 15400.  Introduction to Computer Systems. 
CMSC 16100.  Honors Introduction to Computer Science I. 
CMSC 16200.  Honors Introduction to Computer Science II. 
CMSC 20900.  Computers for Learning. 
CMSC 21010.  Mathematical Foundations. 
CMSC 22000.  Introduction to Software Development. 
CMSC 22001.  Software Construction. 
CMSC 22010.  Digital Fabrication. 
CMSC 22100.  Programming Languages. 
CMSC 22200.  Computer Architecture. 
CMSC 22300.  Functional Programming. 
CMSC 22600.  Compilers for Computer Languages. 
CMSC 23000.  Operating Systems. 
CMSC 23010.  Parallel Computing. 
CMSC 23200.  Introduction to Computer Security. 
CMSC 23210.  Usable Security and Privacy. 
CMSC 23280.  Cryptocurrencies. 
CMSC 23300.  Networks and Distributed Systems. 
CMSC 23310.  Advanced Distributed Systems. 
CMSC 23400.  Mobile Computing. 
CMSC 23500.  Introduction to Database Systems. 
CMSC 23700.  Introduction to Computer Graphics. 
CMSC 23710.  Scientific Visualization. 
CMSC 23800.  Game Construction. 
CMSC 23900.  Data Visualization. 
CMSC 25010.  Artificial Intelligence. 
CMSC 25025.  Machine Learning and Large-Scale Data Analysis. 
CMSC 25050.  Computer Vision. 
CMSC 25300.  Mathematical Foundations of Machine Learning. 
CMSC 25400.  Machine Learning. 
CMSC 27100.  Discrete Mathematics. 
CMSC 27130.  Honors Discrete Mathematics. 
CMSC 27200.  Theory of Algorithms. 
CMSC 27230.  Honors Theory of Algorithms. 
CMSC 27410.  Honors Combinatorics. 
CMSC 27500.  Graph Theory. 
CMSC 27530.  Honors Graph Theory. 
CMSC 27600.  Computational Biology. 
CMSC 27610.  Digital Biology. 
CMSC 27700.  Mathematical Logic-1. 
CMSC 27800.  Mathematical Logic II. 
"CMSC 27900.  Chaos, Complexity And Computers. "
CMSC 28000.  Introduction to Formal Languages. 
CMSC 28100.  Introduction to Complexity Theory. 
CMSC 28130.  Honors Introduction to Complexity Theory. 
CMSC 28400.  Introduction to Cryptography. 
CMSC 28510.  Introduction to Scientific Computing. 
CMSC 28515.  Introduction to Numerical Partial Differential Equations. 
CMSC 29512.  Entrepreneurship in Technology. 
CMSC 29700.  Reading and Research in Computer Science. 
CMSC 29900.  Bachelor's Thesis. 
CRWR 10206.  Beginning Fiction Workshop. 
CRWR 10306.  Beginning Poetry Workshop. 
CRWR 10406.  Beginning Nonfiction Workshop. 
CRWR 12106.  Intro to Genres: Science Fiction. 
CRWR 12107.  Reading as a Writer: Crime and Story. 
CRWR 12109.  Introduction to Genres: Wizards. 
CRWR 12127.  Reading as a Writer: Hallucinations. 
CRWR 12128.  Reading as a Writer: The Sea. 
CRWR 17000.  Fundamentals in Creative Writing: Literary Empathy. 
CRWR 17001.  Fundamentals in Creative Writing: Testimony. 
CRWR 18200.  Poetry and the Human III. 
CRWR 20200.  Technical Seminar in Fiction: Characterization. 
"CRWR 20201.  Technical Seminar in Fiction: Auto Fiction, Essayism, Truth. "
CRWR 20302.  Technical Seminar in Poetry:  Units of Composition. 
CRWR 20401.  Technical Seminar in Nonfiction: The Synecdoche. 
CRWR 21500.  Advanced Translation Workshop: Prose Style. 
CRWR 22113.  Advanced Fiction Workshop:  The Love Story. 
CRWR 22118.  Advanced Fiction Workshop: Constructing a Full Length Novel. 
CRWR 22119.  Advanced Fiction Workshop: Music in Fiction and Improvised Composition. 
CRWR 22121.  Advanced Fiction Workshop: Young Adult Literature. 
CRWR 24004.  Advanced Nonfiction Workshop: Writing in Crisis. 
CRWR 29200.  Thesis/Major Projects: Fiction. 
CRWR 29300.  Thesis/Major Projects: Poetry. 
CRWR 29400.  Thesis/Major Projects: Creative Nonfiction. 
DIGS 20001.  Introduction to Computer Programming. 
DIGS 20002.  Basic Mathematics and Statistics for Digital Studies. 
"DIGS 20003.  Data Management for Linguistic, Cultural, and Historical Research. "
"DIGS 20004.  Data Analysis for Linguistic, Cultural, and Historical Research. "
"DIGS 20005.  Data Publication for Linguistic, Cultural, and Historical Research. "
DIGS 20006.  Natural Language Processing. 
"DIGS 20007.  Issues in Digital Studies of Language, Culture, and History. "
EALC 10510.  Topics in EALC: East Asian Popular Music. 
EALC 10520.  Topics in EALC: Gendered Bodies in East Asia. 
EALC 10600.  Topics in EALC: Ghosts & the Fantastic in Literature and Film. 
EALC 10603.  Topics in EALC: The Chinese Classics. 
EALC 10704.  Topics in EALC: The Modern Short Story in East Asia. 
EALC 10705.  Topics in EALC: Imagining Environment. 
EALC 10710.  Topics in EALC: Intertwined Literatures of Postwar Asia. 
EALC 22235.  Revolutionary Romance in Socialist China. 
"EALC 22451.  Social and Economic Institutions of Chinese Socialism, 1949 to 1980. "
EALC 23001.  Censorship in East Asia:  The Case of Colonial Korea. 
EALC 24201.  China's Eco-Environmental Challenges and Society's Responses. 
"EALC 24202.  Citizenship in China: Concepts, Practices, Dynamics. "
EALC 24411.  The Science of Literature. 
"EALC 24626.  Japanese Cultures of the Cold War: Literature, Film, Music. "
EALC 25600.  Gender and Modernity in Colonial Korea. 
"EALC 26800.  Korean Literature, Foreign Criticism. "
EALC 27501.  The Worlds of Honglou meng (Dream of the Red Chamber): Traditional Chinese Novel & Literary Culture. 
"EALC 28010.  Archaeology of Anyang:  Bronzes, Inscriptions, and World Heritage. "
EALC 28015.  Archaeology of Bronze Age China. 
EALC 29500.  Senior Thesis Tutorial I. 
EALC 29600.  Senior Thesis Tutorial II. 
EALC 29700.  Senior Thesis Tutorial III. 
CHIN 10100.  Elementary Modern Chinese I. 
CHIN 10200.  Elementary Modern Chinese II. 
CHIN 10300.  Elementary Modern Chinese III. 
CHIN 10123.  Summer Intensive Introductory Chinese. 
CHIN 11100.  First-Year Chinese for Bilingual Speakers I. 
CHIN 11200.  First-Year Chinese for Bilingual Speakers II. 
CHIN 11300.  First -Yr. Chinese for Bilinqual Speakers II. 
CHIN 15000.  Chinese in Beijing. 
CHIN 15001.  Elementary Chinese in Beijing. 
CHIN 15003.  Intermediate Chinese in Beijing. 
CHIN 15005.  Advanced Chinese in Beijing. 
CHIN 15007.  Elementary Chinese in Hong Kong. 
CHIN 15011.  Advanced Chinese in Hong Kong. 
CHIN 20100.  Intermediate Modern Chinese I. 
CHIN 20200.  Intermediate Modern Chinese II. 
CHIN 20300.  Intermediate Modern Chinese III. 
CHIN 20401.  Advanced Modern Chinese-1. 
CHIN 20402.  Advanced Modern Chinese-2. 
CHIN 20403.  Advanced Modern Chinese-III. 
CHIN 20501.  Fourth-Year Modern Chinese-I. 
CHIN 20502.  Fourth-Year Modern Chinese-II. 
CHIN 20503.  Fourth-Year Modern Chinese-3. 
CHIN 20508.  Readings in Literary Chinese I. 
CHIN 20509.  Readings In Literary Chinese-2. 
CHIN 20510.  Readings in Literary Chinese III. 
CHIN 20800.  Elementary Literary Chinese I. 
CHIN 20900.  Elementary Literary Chinese II. 
CHIN 21000.  Elementary Literary Chinese III. 
CHIN 22110.  Second-Year Chinese for Bilingual Speakers I. 
CHIN 23110.  Third-Year Chinese for Bilingual Speakers I. 
CHIN 31100.  Business Chinese I. 
CHIN 31200.  Business Chinese II. 
CHIN 31300.  Business Chinese III. 
JAPN 10100.  Elementary Modern Japanese-1. 
JAPN 10200.  Elementary Modern Japanese II. 
JAPN 10300.  Elementary Modern Japanese-III. 
JAPN 20100.  Intermediate Modern Japanese I. 
JAPN 20200.  Intermediate Modern Japanese II. 
JAPN 20300.  Intermediate Modern Japanese III. 
JAPN 20401.  Advanced Modern Japanese-1. 
JAPN 20402.  Advanced Modern Japanese II. 
JAPN 20403.  Advanced Modern Japanese III. 
JAPN 20600.  4th Year Modern Japanese-2. 
JAPN 21200.  Intermediate Modern Japanese Through Japanimation I. 
JAPN 21300.  Intermediate Modern Japanese through Japanimation II. 
JAPN 24900.  Pre-Modern Japanese: Kindai Bungo I. 
KORE 10100.  Introduction to the Korean Language I. 
KORE 10200.  Introduction to the Korean Language II. 
KORE 10300.  Introduction to the Korean Language III. 
KORE 20100.  Intermediate Korean I. 
KORE 20200.  Intermediate Korean-2. 
KORE 20300.  Intermediate Korean III. 
KORE 20401.  Advanced Korean I. 
KORE 20402.  Advanced Korean-2. 
KORE 20403.  Advanced Korean-3. 
KORE 21100.  Fourth Year Korean I. 
KORE 21200.  Fourth-Year Modern Korean II. 
KORE 21300.  Fourth-Year Modern Korean III. 
ECON 10000.  Principles of Microeconomics. 
ECON 10200.  Principles of Macroeconomics. 
ECON 11020.  Introduction to Econometrics. 
"ECON 12210.  Economic History II: The Early Modern World, circa 1300-1800. "
ECON 12220.  Economic History III: The Global Economy from Great Depression to Great Recession. 
ECON 13000.  Introduction to Money and Banking. 
ECON 14810.  Evolution and Economics of Human Behavior. 
ECON 19000.  Economics for Everyone. 
ECON 19100.  Economics for Everyone: Macro. 
ECON 19800.  Introduction to Microeconomics. 
ECON 19900.  Intro To Macroeconomics. 
ECON 20000.  The Elements of Economic Analysis I. 
ECON 20100.  The Elements of Economic Analysis II. 
ECON 20200.  The Elements of Economic Analysis III. 
ECON 20300.  Elements of Economic Analysis IV. 
ECON 20010.  The Elements of Economic Analysis I Honors. 
ECON 20110.  The Elements of Economic Analysis II Honors. 
ECON 20210.  The Elements of Economic Analysis III Honors. 
ECON 20520.  Formal Models of Political Economics. 
ECON 20700.  Game Theory and Economic Applications. 
ECON 20770.  Decision and Strategy. 
ECON 20780.  Decision and Strategy II. 
ECON 20800.  Theory of Auctions. 
ECON 21010.  Statistical Methods in Economics. 
ECON 21020.  Econometrics. 
ECON 21030.  Econometrics - Honors. 
ECON 21110.  Applied Microeconometrics. 
ECON 21130.  Topics in Microeconometrics. 
ECON 21150.  Topics in Applied Econometrics. 
ECON 21300.  Data Construction and Interpretation in Economic Applications. 
ECON 21320.  Applications of Econometric and Data Science Methods. 
ECON 21330.  Econometrics and Machine Learning. 
ECON 21410.  Computational Methods in Economics. 
ECON 21730.  Applied Behavioral Economics. 
ECON 21800.  Experimental Economics. 
ECON 21830.  Social Neuroscience. 
ECON 22200.  Topics in American Economic History. 
ECON 22410.  UChicago Economics: The People and the Seminal Ideas. 
ECON 22600.  Innovators. 
ECON 22650.  Creativity. 
ECON 23000.  Money and Banking. 
ECON 23040.  Cryptocurrencies. 
ECON 23200.  Topics in Macroeconomics. 
ECON 23230.  Macroeconomic Crises. 
ECON 23330.  Introduction to Dynamic Economic Modeling. 
ECON 23410.  Economic Growth. 
ECON 23950.  Economic Policy Analysis. 
ECON 24000.  Labor Economics. 
"ECON 24450.  Inequality and the Social Safety Net: Theory, Empirics, and Policies. "
"ECON 24720.  Inequality:  Origins, Dimensions, and Policy. "
ECON 25000.  Introduction To Finance. 
ECON 25100.  Financial Economics; Speculative Markets. 
ECON 25130.  Behavioral Finance. 
ECON 25710.  China's Economic Development & Transition. 
ECON 26010.  Public Finance. 
ECON 26020.  Public Sector Economics. 
ECON 26500.  Environmental Economics. 
"ECON 26530.  Environment, Agriculture, and Food: Economic and Policy Analysis. "
