course_id,Quarter,Year,Professor,num_due,grade_breakdown,office_hours,by_appointment
2036,Winter,2018,YOUNG-KEE KIM,1,homework: 20%; final exam: 40%; exam 1: 20%; exam 2: 20%,2,Yes
1738,Spring,2017,WOO CHAN LEE,Not enough information available.,final exam: 25%; participation: 25%,0,No
2217,Autumn,2017,SCOTT ASHWORTH,Not enough information available.,final paper: 20%; participation: 30%; paper: 10%,1.25,Yes
3702,Spring,2018,VU TRAN,Not enough information available.,final paper: 20%,0,Yes
1684,Winter,2019,WOODS JOHN E,Not enough information available.,No grade breakdown available.,N/A,N/A
1684,Winter,2019,JOHN E WOODS,Not enough information available.,No grade breakdown available.,N/A,N/A
1684,Winter,2019,SHISSLER ADA HOLLY,Not enough information available.,No grade breakdown available.,N/A,N/A
1734,Spring,2017,JESSICA BAKER,Not enough information available.,participation: 10%,2,No
3732,Autumn,2017,N,Not enough information available.,final paper: 40%; symptomatic reading: 20%; flow analysis: 20%; cis: 10%,-11,No
3732,Autumn,2017,/,Not enough information available.,final paper: 40%; symptomatic reading: 20%; flow analysis: 20%; cis: 10%,-11,No
3732,Autumn,2017,A,Not enough information available.,final paper: 40%; symptomatic reading: 20%; flow analysis: 20%; cis: 10%,-11,No
578,Autumn,2018,"EUGENE RAIKHEL, COLTAN SCRIVNER",Not enough information available.,final exam: 35%; in discussions: 15%; reading responses: 15%,0,No
2221,Autumn,2018,MEIR ELRAN,Not enough information available.,final paper: 50%; participation: 25%; paper: 25%,0.5,Yes
1603,Autumn,2016,HENRY SCHER,Not enough information available.,homework: 10%; tests: 25%; each final: 40%,2,No
2912,Winter,2016,GABEL STEPHEN,0,No grade breakdown available.,4,Yes
2912,Winter,2016,WILLER MALTE,0,No grade breakdown available.,4,Yes
2912,Winter,2016,O`NEILL THEODORE A,0,No grade breakdown available.,4,Yes
2912,Winter,2016,MAURETTE PABLO,0,No grade breakdown available.,4,Yes
2912,Winter,2016,REES GEOFFREY,0,No grade breakdown available.,4,Yes
2912,Winter,2016,FOX ARIEL,0,No grade breakdown available.,4,Yes
2912,Winter,2016,STEINBERG H.,0,No grade breakdown available.,4,Yes
2912,Winter,2016,THAKKAR SONALI,0,No grade breakdown available.,4,Yes
2912,Winter,2016,STEINBERG H.,0,No grade breakdown available.,4,Yes
2912,Winter,2016,EGAN DAVID,0,No grade breakdown available.,4,Yes
2912,Winter,2016,BREWER-GARCIA LARISSA,0,No grade breakdown available.,4,Yes
2912,Winter,2016,BERGER MARK,0,No grade breakdown available.,4,Yes
2912,Winter,2016,BERGER MARK,0,No grade breakdown available.,4,Yes
2912,Winter,2016,ATNIP LINDSAY,0,No grade breakdown available.,4,Yes
2912,Winter,2016,FENNO SAMANTHA,0,No grade breakdown available.,4,Yes
3696,Spring,2017,N,0,participation: 25%; papers: 25%; paper: 25%; review questions: 25%,N/A,N/A
3696,Spring,2017,/,0,participation: 25%; papers: 25%; paper: 25%; review questions: 25%,N/A,N/A
3696,Spring,2017,A,0,participation: 25%; papers: 25%; paper: 25%; review questions: 25%,N/A,N/A
581,Autumn,2017,RICHARD A SHWEDER,Not enough information available.,No grade breakdown available.,N/A,N/A
1562,Winter,2019,DIANE BRENTARI,Not enough information available.,deaf families: 10%; hearing families: 90%; and society: 25%,3,No
3731,Winter,2017,JESSICA FELDMAN,Not enough information available.,No grade breakdown available.,0,Yes
1687,Winter,2018,FRANKLIN LEWIS,0,final exam: 25%; assignments: 25%; book analysis: 25%; discussion: 25%,2.8333333333,Yes
3688,Winter,2017,N,Not enough information available.,assignments: 42%; in class: 20%; 00: 30%,11,No
3688,Winter,2017,/,Not enough information available.,assignments: 42%; in class: 20%; 00: 30%,11,No
3688,Winter,2017,A,Not enough information available.,assignments: 42%; in class: 20%; 00: 30%,11,No
2346,Winter,2019,VEGNA VERONICA,Not enough information available.,No grade breakdown available.,N/A,N/A
2346,Winter,2019,MONTANARI CHIARA,Not enough information available.,No grade breakdown available.,N/A,N/A
2346,Winter,2019,PORRETTO ELIZABETH,Not enough information available.,No grade breakdown available.,N/A,N/A
3724,Winter,2018,MARIA ANNA MARIANI,Not enough information available.,final paper: 70%; attendance: 15%; 15 minutes: 15%,0,Yes
1101,Winter,2018,ELAINE HADLEY,Not enough information available.,No grade breakdown available.,2,Yes
3636,Spring,2018,SEAN DOWDY,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,BASIL SALEM,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,MICHELE FRIEDNER,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,HUSSEIN AGRAMA,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,MATTHEW KNISLEY,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,KIERAN KELLEY,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,HUSSEIN AGRAMA,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,MEGHANNE BARKER,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,ELIZABETH BEAL,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
3636,Spring,2018,ELIZABETH BEAL,Not enough information available.,midterm: 25%; attendance: 10%; participation: 10%; words each: 25%,2,No
2840,Winter,2018,PAUL STRIELEMAN,0,No grade breakdown available.,0,No
2982,Spring,2017,JANE MCCAMANT,0,participation: 15%,2.5,Yes
3729,Spring,2017,CECILE FROMONT,Not enough information available.,assignment 1: 15%; assignment 2: 20%,1.3333333333,No
731,Autumn,2018,VU TRAN,Not enough information available.,final : 30%; attendance: 10%,3,No
1592,Winter,2018,BENJAMIN O'CONNOR,0,No grade breakdown available.,1.6666666667,No
1592,Winter,2018,ANTHONY CHAVES AGUILAR,0,No grade breakdown available.,1.6666666667,No
3782,Winter,2018,PEGGY ODONNELL,Not enough information available.,attendance: 30%; will include: 20%,0,No
2678,Winter,2017,WANG MEI,Not enough information available.,No grade breakdown available.,1.6666666667,No
2678,Winter,2017,PETER RADCHENKO,Not enough information available.,No grade breakdown available.,1.6666666667,No
2678,Winter,2017,HUANG YIBI,Not enough information available.,No grade breakdown available.,1.6666666667,No
2827,Winter,2017,ERIC LARSEN,Not enough information available.,No grade breakdown available.,0,Yes
2345,Autumn,2018,CLELIA MASCIELLO,Not enough information available.,final : 5%,N/A,N/A
2345,Autumn,2018,ELIZABETH PORRETTO,Not enough information available.,final : 5%,N/A,N/A
2345,Autumn,2018,CLELIA MASCIELLO,Not enough information available.,final : 5%,N/A,N/A
2345,Autumn,2018,ELANA KRANZ,Not enough information available.,final : 5%,N/A,N/A
3681,Autumn,2017,ADEN KUMLER,0,No grade breakdown available.,2,Yes
3632,Spring,2017,N,Not enough information available.,No grade breakdown available.,2,No
3632,Spring,2017,/,Not enough information available.,No grade breakdown available.,2,No
3632,Spring,2017,A,Not enough information available.,No grade breakdown available.,2,No
3662,Winter,2018,NADINE MOELLER,Not enough information available.,assignments: 75%,N/A,N/A
91,Autumn,2017,ALICE YAO,0,No grade breakdown available.,1.5,No
1738,Spring,2017,WOO CHAN LEE,Not enough information available.,final exam: 25%; participation: 25%,0,No
2116,Spring,2018,KATHERINE O'DOHERTY,Not enough information available.,midterm: 20%; participation: 15%; project: 10%; papers: 15%; weekly quizzes: 15%,0,Yes
2085,Winter,2019,N,Not enough information available.,quiz: 10%; final : 40%; class discussions: 20%; term: 30%,0,No
2085,Winter,2019,/,Not enough information available.,quiz: 10%; final : 40%; class discussions: 20%; term: 30%,0,No
2085,Winter,2019,A,Not enough information available.,quiz: 10%; final : 40%; class discussions: 20%; term: 30%,0,No
2443,Winter,2018,ERIK HOULE,Not enough information available.,homework: 20%; final exam: 10%; as follows: 95%,2.5,Yes
2443,Winter,2018,MARK BAUGHER,Not enough information available.,homework: 20%; final exam: 10%; as follows: 95%,2.5,Yes
2122,Winter,2019,NUSBAUM HOWARD C,Not enough information available.,No grade breakdown available.,N/A,N/A
3743,Winter,2018,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3743,Winter,2018,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3743,Winter,2018,A,Not enough information available.,No grade breakdown available.,N/A,N/A
3735,Autumn,2017,MICHAEL DANGO,Not enough information available.,in class: 20%; on canvas: 20%; week six: 15%; week four: 20%; week ten: 25%,1.8333333333,Yes
2160,Autumn,2016,CHRISTOPHER BERRY,Not enough information available.,term examination: 30%; final examination: 40%,0,Yes
2160,Autumn,2016,CHRISTOPHER BERRY,Not enough information available.,term examination: 30%; final examination: 40%,0,Yes
1856,Winter,2019,EMILY HAMMER,Not enough information available.,participation: 15%; assignments: 30%; final poster: 35%; class presentation: 10%; data donation: 10%,7,Yes
1603,Autumn,2018,ELGINDI ALI,Not enough information available.,homework: 15%; midterms: 20%; final exam: 40%; bonus work: 2%; quizzes: 5%,0,No
1603,Autumn,2018,HO QUOC,Not enough information available.,homework: 15%; midterms: 20%; final exam: 40%; bonus work: 2%; quizzes: 5%,0,No
1603,Autumn,2018,NGUYEN PHAN TU TAM,Not enough information available.,homework: 15%; midterms: 20%; final exam: 40%; bonus work: 2%; quizzes: 5%,0,No
3737,Autumn,2017,N,Not enough information available.,No grade breakdown available.,1,Yes
3737,Autumn,2017,/,Not enough information available.,No grade breakdown available.,1,Yes
3737,Autumn,2017,A,Not enough information available.,No grade breakdown available.,1,Yes
2571,Autumn,2018,JENNY TRINITAPOLI,0,No grade breakdown available.,0,Yes
3760,Spring,2017,N,Not enough information available.,the quarter: 50%,2,Yes
3760,Spring,2017,/,Not enough information available.,the quarter: 50%,2,Yes
3760,Spring,2017,A,Not enough information available.,the quarter: 50%,2,Yes
3656,Autumn,2017,N,Not enough information available.,No grade breakdown available.,1.5,Yes
3656,Autumn,2017,/,Not enough information available.,No grade breakdown available.,1.5,Yes
3656,Autumn,2017,A,Not enough information available.,No grade breakdown available.,1.5,Yes
3730,Winter,2019,N,Not enough information available.,final exam: 70%; attendance: 5%; problem sets: 25%,N/A,N/A
3730,Winter,2019,/,Not enough information available.,final exam: 70%; attendance: 5%; problem sets: 25%,N/A,N/A
3730,Winter,2019,A,Not enough information available.,final exam: 70%; attendance: 5%; problem sets: 25%,N/A,N/A
2963,Winter,2019,AARON BENANAV,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
2963,Winter,2019,FORREST STUART,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
2963,Winter,2019,JENNIFER SPRUILL,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
335,Winter,2017,N,1,No grade breakdown available.,N/A,N/A
335,Winter,2017,/,1,No grade breakdown available.,N/A,N/A
335,Winter,2017,A,1,No grade breakdown available.,N/A,N/A
3710,Winter,2018,N,0,No grade breakdown available.,0,Yes
3710,Winter,2018,/,0,No grade breakdown available.,0,Yes
3710,Winter,2018,A,0,No grade breakdown available.,0,Yes
2842,Winter,2018,N,Not enough information available.,papers: 15%; assignments: 15%,-8,Yes
2842,Winter,2018,/,Not enough information available.,papers: 15%; assignments: 15%,-8,Yes
2842,Winter,2018,A,Not enough information available.,papers: 15%; assignments: 15%,-8,Yes
3768,Autumn,2018,N,Not enough information available.,No grade breakdown available.,4,No
3768,Autumn,2018,/,Not enough information available.,No grade breakdown available.,4,No
3768,Autumn,2018,A,Not enough information available.,No grade breakdown available.,4,No
2112,Winter,2019,ANNE HENLY,0,project: 20%; research team: 10%,0,Yes
1735,Autumn,2017,ANTHONY CHEUNG,1,quiz: 10%; quiz: 30%; participation: 15%; composition exercises: 25%; one presentation: 20%,1,No
3633,Spring,2017,NATHAN HOKS,Not enough information available.,No grade breakdown available.,N/A,N/A
1605,Autumn,2015,JIA HAO,Not enough information available.,homework: 20%; tests: 40%; final exam: 40%,2,Yes
1591,Autumn,2017,FRANCISC BOZGAN,0,No grade breakdown available.,2,No
1591,Autumn,2017,ANTHONY CHAVES AGUILAR,0,No grade breakdown available.,2,No
3718,Spring,2018,ELISA JONES,Not enough information available.,participation: 20%; participation: 20%; assignments: 20%; and ii: 15%; written exam: 30%,3,No
2682,Autumn,2018,"FATMA  TERZIOGLU, ZHIPENG LOU",Not enough information available.,quiz: 30%; midterm : 30%; final exam: 40%,0.6666666667,No
1605,Autumn,2018,COWAN JACK D,Not enough information available.,midterm : 30%; final exam: 50%; assignments: 20%,3,No
1605,Autumn,2018,BEJENARU IOAN,Not enough information available.,midterm : 30%; final exam: 50%; assignments: 20%,3,No
1605,Autumn,2018,HONG JIE DONG,Not enough information available.,midterm : 30%; final exam: 50%; assignments: 20%,3,No
2162,Spring,2018,SORCHA BROPHY,Not enough information available.,No grade breakdown available.,2,No
2162,Spring,2018,SORCHA BROPHY,Not enough information available.,No grade breakdown available.,2,No
838,Winter,2017,RICHARD VAN WEELDEN,Not enough information available.,No grade breakdown available.,N/A,N/A
838,Winter,2017,RICHARD VAN WEELDEN,Not enough information available.,No grade breakdown available.,N/A,N/A
838,Winter,2017,RYAN FANG,Not enough information available.,No grade breakdown available.,N/A,N/A
3727,Spring,2017,AMANDA LEQUIEU,0,final paper: 30%; final paper: 50%; attendance: 10%; participation: 20%; participation: 10%; total grade: 6%; leading discussion: 20%; polished draft: 50%,0,Yes
1014,Winter,2019,ALISON ANASTASIO,Not enough information available.,midterm : 20%; final : 40%,4,Yes
1101,Winter,2018,JOHANNA RANSMEIER,Not enough information available.,participation: 25%; presentation: 10%; essays: 65%,1.75,No
1101,Winter,2018,JOHANNA RANSMEIER,Not enough information available.,participation: 25%; presentation: 10%; essays: 65%,1.75,No
3683,Winter,2018,N,1,final paper: 50%; participation: 40%; group presentation: 10%,3,Yes
3683,Winter,2018,/,1,final paper: 50%; participation: 40%; group presentation: 10%,3,Yes
3683,Winter,2018,A,1,final paper: 50%; participation: 40%; group presentation: 10%,3,Yes
2683,Winter,2018,WEI BIAO WU,Not enough information available.,homework: 30%; midterm : 30%; final : 40%,N/A,N/A
2684,Winter,2018,CHAO GAO,Not enough information available.,homework: 35%; participation: 0%,0,No
3707,Autumn,2017,N,0,No grade breakdown available.,N/A,N/A
3707,Autumn,2017,/,0,No grade breakdown available.,N/A,N/A
3707,Autumn,2017,A,0,No grade breakdown available.,N/A,N/A
2104,Autumn,2018,PAUL POAST,0,final exam: 40%,1,Yes
336,Spring,2017,N,0,No grade breakdown available.,N/A,N/A
336,Spring,2017,/,0,No grade breakdown available.,N/A,N/A
336,Spring,2017,A,0,No grade breakdown available.,N/A,N/A
1253,Autumn,2017,JAMES HEVIA,Not enough information available.,midterm : 25%; final : 25%; participation: 25%,4,Yes
3774,Autumn,2017,N,Not enough information available.,No grade breakdown available.,0,No
3774,Autumn,2017,/,Not enough information available.,No grade breakdown available.,0,No
3774,Autumn,2017,A,Not enough information available.,No grade breakdown available.,0,No
1050,Spring,2018,N,Not enough information available.,No grade breakdown available.,0,Yes
1050,Spring,2018,/,Not enough information available.,No grade breakdown available.,0,Yes
1050,Spring,2018,A,Not enough information available.,No grade breakdown available.,0,Yes
2022,Spring,2018,DAVID MILLER,Not enough information available.,homework: 15%; final exam: 30%; term exam: 25%; labs: 20%; quizzes: 10%,1,Yes
2922,Spring,2017,ANNA SEASTRAND,0,solo presentation: 15%; paper 1: 20%; paper 2: 20%; paper 3: 25%,0,Yes
2922,Spring,2017,ANNA SEASTRAND,0,solo presentation: 15%; paper 1: 20%; paper 2: 20%; paper 3: 25%,0,Yes
2951,Spring,2018,MICHAEL TURNER,Not enough information available.,No grade breakdown available.,1,Yes
2963,Winter,2018,JOSHUA CRAZE,0,participation: 40%; papers: 60%,3,No
3663,Autumn,2017,N,Not enough information available.,seminar discussion: 20%,2,No
3663,Autumn,2017,/,Not enough information available.,seminar discussion: 20%,2,No
3663,Autumn,2017,A,Not enough information available.,seminar discussion: 20%,2,No
214,Winter,2019,CHRISTOPHER P. SCHONBAUM,0,exam 1: 16.67%; exam 2: 16.67%; exam 3: 16.67%; lab quizzes: 15%; choice quizzes: 10%; laboratory worksheets: 25%,1.75,Yes
214,Winter,2019,BENJAMIN GLICK,0,exam 1: 16.67%; exam 2: 16.67%; exam 3: 16.67%; lab quizzes: 15%; choice quizzes: 10%; laboratory worksheets: 25%,1.75,Yes
214,Winter,2019,LAURENS J. METS,0,exam 1: 16.67%; exam 2: 16.67%; exam 3: 16.67%; lab quizzes: 15%; choice quizzes: 10%; laboratory worksheets: 25%,1.75,Yes
379,Autumn,2017,N,Not enough information available.,No grade breakdown available.,1,Yes
379,Autumn,2017,/,Not enough information available.,No grade breakdown available.,1,Yes
379,Autumn,2017,A,Not enough information available.,No grade breakdown available.,1,Yes
